pk,price
201169051,"6,020,000 "
201170890,"2,200,000 "
201171833,"2,390,000 "
201171877,"772,000 "
201171897,"1,290 "
201172175,"2,420,000 "
201172672,"6,800 "
201172871,"1,440,000 "
201172879,"2,230,000 "
201173210,"69,400,000 "
201173373,"59,600 "
201173909,"1,340,000 "
201174543,"61,200 "
201176348,"1,090 "
201176368,"1,060 "
201176403,"1,030 "
201176580,"6,710,000 "
201176635,"5,150,000 "
201176676,"2,740,000 "
201176944,"1,630,000 "
201177003,"1,140 "
201177159,"7,850 "
201177569,"6,660 "
201177610,"706,000 "
201177844,"636,000 "
201177845,"1,320,000 "
201178005,"932,000 "
201178007,"826,000 "
201178088,"2,030,000 "
201178393,"1,450,000 "
201178509,"1,130,000 "
201178603,"8,700,000 "
201179784,"8,620,000 "
201179813,"845,000 "
201179846,"12,900,000 "
201179944,"12,500,000 "
201180403,"1,580,000 "
201180739,"1,070 "
201181098,"1,110 "
201181783,"705,000 "
201181872,"1,430,000 "
201182152,"4,340 "
201182493,"629,000 "
201182521,"1,730,000 "
201182629,"1,430,000 "
201182763,"1,560,000 "
201182945,"1,150 "
201183187,"1,310,000 "
201183277,"10,100,000 "
201183389,"1,080 "
201183483,"53,200 "
201183556,"489,000 "
201183898,"1,360,000 "
201183907,"937,000 "
201184087,"2,220,000 "
201184344,"738,000 "
201184941,"1,510,000 "
201184943,"7,090,000 "
201185090,"189,000 "
201185103,"1,860,000 "
201185221,"1,670,000 "
201186307,"1,110 "
201186537,"1,010 "
201186627,"1,090,000 "
201188152,"1,240,000 "
201188337,"1,200 "
201188388,"1,080 "
201188427,"549,000 "
201189332,"1,400,000 "
201189362,"7,620,000 "
201189505,"629,000 "
201189511,"5,840,000 "
201189596,"9,060,000 "
201189881,"5,850 "
201190042,"11,400,000 "
201190043,"10,600,000 "
201190044,"3,820,000 "
201190053,"6,900,000 "
201190494,"1,130 "
201190871,"9,220,000 "
201191180,"877,000 "
201191189,"869,000 "
201191208,"2,100,000 "
201191565,"2,740 "
201191695,"5,800,000 "
201191910,"5,950 "
201192119,"1,990,000 "
201192181,"9,960,000 "
201192505,"2,640,000 "
201192593,"5,380 "
201192620,"5,460 "
201192985,"6,640,000 "
201193041,"4,440,000 "
201193080,"973,000 "
201193348,"1,080,000 "
201193408,"1,070 "
201193747,"1,560,000 "
201194359,"8,280 "
201194765,"1,510,000 "
201194957,"64,000 "
201195033,"1,050 "
201195864,"6,030,000 "
201195864,"6,480,000 "
201197655,"1,090 "
201198219,"641,000 "
201198710,"12,900,000 "
201198784,"51,300 "
201200104,"13,500,000 "
201200577,"1,120 "
201201535,"1,270,000 "
201201862,"1,150 "
201202316,"1,150 "
201202556,"1,250 "
201202652,"826,000 "
201203435,"2,300 "
201203890,"1,120 "
201204024,"1,250 "
201204713,"1,130 "
201204838,"53,100 "
201205988,"1,080 "
201207410,"762,000 "
201207862,"60,700 "
201208330,"1,000 "
201211004,"1,040 "
201213135,"1,340,000 "
201213296,"57,100 "
201214098,"2,440,000 "
201214100,"6,740,000 "
201214101,"1,180,000 "
201214267,"10,800,000 "
201214649,"2,560,000 "
201215558,"1,340,000 "
201215732,"1,720,000 "
201222000,"1,480,000 "
201222257,"5,270,000 "
201222481,"6,750,000 "
201222680,"10,500,000 "
201238380,"19,200,000 "
201238899,"57,000,000 "
202007489,"10,500,000 "
202019580,"9,730,000 "
202032743,"6,000,000 "
202033730,"6,850,000 "
202034666,"17,400,000 "
202039943,"10,900,000 "
202044786,"6,640,000 "
202103133,"2,700,000 "
202136265,"12,600,000 "
202136285,"8,020,000 "
202136299,"9,980,000 "
202136306,"6,640,000 "
202136361,"13,800,000 "
202136391,"3,390,000 "
202136445,"1,850,000 "
202136454,"1,430,000 "
202136590,"10,000,000 "
202136594,"11,200,000 "
202136600,"7,950,000 "
202136606,"6,350,000 "
202136686,"2,580,000 "
202136705,"7,910,000 "
202136717,"11,800,000 "
202136743,"1,660,000 "
202138161,"13,500,000 "
202139417,"4,360,000 "
202139440,"8,330,000 "
202139449,"13,800,000 "
202139456,"6,890,000 "
202139500,"1,930,000 "
202140053,"15,200,000 "
202140057,"16,200,000 "
202155630,"8,130,000 "
202155634,"14,700,000 "
202156392,"11,200,000 "
202191208,"10,500,000 "
202241684,"10,300,000 "
202242878,"17,300,000 "
202242881,"9,040,000 "
202242885,"5,040,000 "
202242886,"8,260,000 "
202242887,"3,740,000 "
202242888,"11,500,000 "
202242889,"4,400,000 "
202242890,"6,760,000 "
202242891,"4,080,000 "
202242892,"4,980,000 "
206005479,"1,290,000 "
206009014,"11,800,000 "
206020775,"2,360,000 "
206020801,"11,500,000 "
206024630,"1,770,000 "
206047201,"42,800 "
206048940,"3,050,000 "
206053302,"98,800,000 "
206053914,"398,000 "
206054050,"2,520,000 "
206104389,"1,490,000 "
206106231,"11,600,000 "
206108080,"6,290,000 "
206110677,"8,680,000 "
206112316,"4,810,000 "
206120533,"4,860,000 "
206133249,"7,760 "
206135507,"3,960,000 "
206137186,"13,200,000 "
206138412,"1,900,000 "
206138699,"899,000 "
206138956,"10,400,000 "
206139068,"1,310,000 "
206139720,"8,440,000 "
206142902,"796,000 "
206143076,"4,630,000 "
206146460,"1,310,000 "
206146530,"6,360,000 "
206146760,"13,000,000 "
206146954,"785,000 "
206148711,"4,550,000 "
206150418,"1,540,000 "
206152729,"4,750,000 "
206153079,"12,000,000 "
242153079,"12,000,000 "
206153079,"12,600,000 "
242153079,"12,600,000 "
206155862,"12,800,000 "
206156616,"4,900,000 "
206157481,"1,800,000 "
206158023,"11,500,000 "
206158438,"63,000 "
206158963,"1,030,000 "
206159240,"1,730,000 "
206161805,"921,000 "
206162240,"2,350,000 "
206162347,"2,160,000 "
206162369,"220,000 "
206162895,"2,000,000 "
206163587,"2,110,000 "
206163631,"2,190,000 "
206163705,"1,100,000 "
206163711,"11,200,000 "
206164169,"15,800,000 "
206164240,"3,050,000 "
206164468,"2,320,000 "
206164835,"1,270,000 "
206164994,"1,570,000 "
206165109,"1,030,000 "
206165153,"6,010,000 "
206165229,"3,370,000 "
206167397,"3,330,000 "
206167431,"2,140,000 "
206167495,"10,000,000 "
206167514,"34,600,000 "
206167664,"5,870,000 "
206167905,"25,000,000 "
206167948,"4,460,000 "
206168530,"1,330,000 "
206168542,"11,000,000 "
206168609,"9,680,000 "
206168609,"4,390,000 "
206168651,"3,890,000 "
206169595,"2,260,000 "
206169595,"1,450,000 "
206170368,"1,340,000 "
206170890,"3,690,000 "
206171579,"1,310,000 "
206171688,"667,000 "
206171833,"2,140,000 "
206171877,"2,920,000 "
206171897,"1,830,000 "
206172175,"1,450,000 "
206172553,"53,800 "
206172871,"4,950,000 "
206172879,"5,750,000 "
206173210,"652,000,000 "
206173306,"1,010,000 "
206173373,"1,200,000 "
206173432,"1,110,000 "
206173521,"1,600,000 "
206173731,"6,800,000 "
206173771,"7,790,000 "
206174543,"1,260,000 "
206175895,"728,000 "
206175943,"4,520,000 "
206176266,"4,030,000 "
206176483,"29,800 "
206176580,"7,730,000 "
206176600,"1,060,000 "
206176635,"6,190,000 "
206176676,"6,730,000 "
206176769,"3,370,000 "
206177003,"10,900,000 "
206177358,"1,590,000 "
206177388,"4,300,000 "
206177509,"9,270,000 "
206177600,"1,080,000 "
206177610,"9,220,000 "
206177644,"1,510,000 "
206177683,"1,440,000 "
206177723,"2,260,000 "
206178005,"1,740,000 "
206178088,"2,260,000 "
206178115,"1,240,000 "
206178224,"1,480,000 "
206178416,"754,000 "
206178509,"1,280,000 "
206178518,"6,100,000 "
206178562,"1,480,000 "
206178603,"6,570,000 "
206178750,"1,800,000 "
206179546,"1,130 "
206179813,"6,260,000 "
206179844,"11,100,000 "
206179846,"6,260,000 "
206179847,"1,220,000 "
206179944,"7,180,000 "
206180206,"6,450,000 "
206180334,"1,550,000 "
206180403,"4,460,000 "
214180403,"4,460,000 "
206180403,"3,740,000 "
214180403,"3,740,000 "
206180819,"1,290,000 "
206180930,"5,610,000 "
206180930,"3,480,000 "
206181098,"932,000 "
206181098,"323,000 "
206181291,"1,890,000 "
206181318,"52,500 "
206181383,"21,100 "
206181458,"4,320,000 "
206181783,"5,440,000 "
206181820,"1,280,000 "
206181872,"3,470,000 "
206182152,"51,900 "
206182152,"10,200,000 "
206182493,"5,390,000 "
206182494,"1,690,000 "
206182521,"14,400,000 "
206182521,"12,800,000 "
206182862,"2,390,000 "
206183108,"986,000 "
206183277,"12,300,000 "
206183280,"1,500,000 "
206183376,"1,330,000 "
206183491,"55,600 "
206183498,"4,640,000 "
206183711,"2,090,000 "
206183898,"2,010,000 "
206183900,"3,660,000 "
206183907,"4,750,000 "
206184087,"2,680,000 "
206184120,"7,370,000 "
206184267,"11,500,000 "
206184344,"2,240,000 "
206184392,"873,000 "
206184432,"5,280,000 "
206184484,"1,410,000 "
206184826,"2,250,000 "
206184941,"3,810,000 "
206185020,"1,760,000 "
206185103,"5,440,000 "
206185221,"1,460,000 "
206185239,"1,140,000 "
206185431,"959,000 "
206185431,"440,000 "
206186132,"1,380,000 "
206186153,"1,420,000 "
206186307,"1,480,000 "
206186345,"1,650,000 "
206186537,"1,030,000 "
206186547,"5,580,000 "
206186561,"4,880,000 "
206186627,"5,330,000 "
206186832,"699,000 "
206186942,"3,100,000 "
206186942,"2,220,000 "
206187754,"3,520,000 "
206187936,"3,790,000 "
206187961,"9,930,000 "
206188182,"61,800 "
206188350,"5,100,000 "
206188377,"4,800,000 "
206188428,"636,000 "
206188545,"11,400,000 "
206188567,"3,970,000 "
206188567,"2,960,000 "
206188802,"3,090,000 "
206188803,"3,660,000 "
206188877,"427,000 "
206188942,"1,410,000 "
206188943,"1,210,000 "
206189068,"1,800,000 "
206189117,"2,740,000 "
206189118,"2,020 "
206189125,"1,100,000 "
206189207,"51,500 "
206189242,"4,470,000 "
206189242,"3,030,000 "
206189251,"1,420,000 "
206189271,"1,140,000 "
206189332,"4,570,000 "
206189354,"1,360,000 "
206189358,"1,890,000 "
206189505,"1,650,000 "
206189509,"6,340,000 "
206189509,"6,940,000 "
206189511,"4,050,000 "
206189575,"845,000 "
206189596,"4,390,000 "
206189712,"2,060,000 "
206189881,"1,550,000 "
206190120,"52,000 "
206190149,"702,000 "
206190456,"1,320,000 "
206190460,"9,150,000 "
206190483,"4,510,000 "
206190544,"1,530,000 "
206190547,"5,030,000 "
206190584,"1,760,000 "
206190799,"1,130,000 "
206190813,"1,500,000 "
206190871,"13,600,000 "
206190919,"704,000 "
206190972,"2,500,000 "
206191043,"5,090,000 "
206191076,"1,520,000 "
206191180,"2,300,000 "
206191202,"4,710,000 "
207191202,"4,710,000 "
206191202,"4,240,000 "
207191202,"4,240,000 "
206191648,"1,010,000 "
206191740,"3,060,000 "
206192119,"26,000,000 "
206192202,"1,280,000 "
206192227,"3,540,000 "
206192318,"1,910,000 "
206192366,"5,030,000 "
206192387,"6,920,000 "
206192448,"4,250,000 "
206192505,"6,510,000 "
206192593,"1,980,000 "
206192629,"4,860,000 "
206192638,"1,580,000 "
206192641,"735,000 "
206192774,"6,180,000 "
206192789,"1,120,000 "
206192883,"2,090,000 "
206192985,"11,900,000 "
206192991,"2,350,000 "
206193041,"7,250,000 "
206193080,"12,300,000 "
206193082,"2,850,000 "
206193082,"2,960,000 "
206193082,"9,700,000 "
206193105,"3,210,000 "
206193130,"1,690,000 "
206193133,"1,020 "
206193165,"965,000 "
206193283,"1,080,000 "
206193290,"54,700 "
206193301,"4,160,000 "
206193301,"4,340,000 "
206193301,"5,930,000 "
206193348,"2,200,000 "
206193352,"1,270,000 "
206193469,"2,310,000 "
206193474,"1,250,000 "
206193532,"1,080,000 "
206193554,"5,750,000 "
206193698,"1,070,000 "
206193738,"1,630,000 "
206193747,"2,520,000 "
206194022,"4,350 "
206194365,"618,000 "
206194765,"5,700,000 "
206194794,"1,630,000 "
206194845,"889,000 "
206194957,"1,690,000 "
206194958,"1,410,000 "
206195086,"826,000 "
206195365,"1,120,000 "
206195586,"53,900 "
206195861,"1,310,000 "
206195864,"5,760,000 "
206196934,"1,350,000 "
206197061,"1,440,000 "
206197136,"1,280 "
206197233,"2,580 "
206197445,"2,930,000 "
206197655,"1,310,000 "
206197781,"5,350,000 "
206197853,"1,630,000 "
206197965,"1,560,000 "
206198067,"1,170 "
206198141,"1,810,000 "
206198176,"1,960,000 "
206198219,"6,680,000 "
206198329,"1,340,000 "
206198706,"1,300,000 "
206198710,"5,820,000 "
206198784,"1,190,000 "
206198950,"1,300,000 "
206199005,"56,400 "
206199042,"1,000,000 "
206199069,"2,050,000 "
206199110,"842,000 "
206199206,"1,450,000 "
206199434,"664,000 "
206199451,"2,880,000 "
206199482,"1,840,000 "
206199503,"2,050,000 "
206199556,"4,400,000 "
206199556,"6,080,000 "
206199561,"1,030,000 "
206199564,"846,000 "
206199602,"946,000 "
206199715,"1,470,000 "
206199763,"1,210 "
206199914,"939,000 "
206199987,"1,890,000 "
206200104,"5,500,000 "
206200145,"6,080,000 "
206200316,"2,070,000 "
206200318,"1,380,000 "
206200389,"4,860,000 "
206200454,"1,420,000 "
206200647,"3,780,000 "
206200724,"960,000 "
206200888,"2,270,000 "
206200949,"1,180,000 "
206201024,"4,190,000 "
206201118,"1,110,000 "
206201119,"1,320,000 "
206201139,"34,200,000 "
206201144,"1,220,000 "
206201153,"1,760,000 "
206201262,"913,000 "
206201454,"2,190,000 "
206201535,"3,530,000 "
206201862,"1,290,000 "
206201939,"845,000 "
206201942,"2,540,000 "
206201956,"1,460,000 "
206201976,"6,480 "
206201995,"2,630,000 "
206201995,"2,110,000 "
206202126,"8,470,000 "
206202166,"4,280,000 "
206202335,"1,840,000 "
206202371,"2,720,000 "
206202477,"1,340,000 "
206202556,"1,840,000 "
206202651,"1,770,000 "
206202652,"2,720,000 "
206202849,"1,280,000 "
206202944,"2,940 "
206203042,"1,620,000 "
206203263,"1,560,000 "
206203280,"630,000 "
206203299,"894,000 "
206203376,"3,020,000 "
206203483,"1,800,000 "
206203486,"980,000 "
206203551,"2,270,000 "
206203574,"1,320,000 "
206203624,"795,000 "
206203747,"1,050,000 "
206203775,"1,690,000 "
206203841,"43,300,000 "
206203888,"855,000 "
206203890,"1,340,000 "
206203980,"5,340 "
206204525,"2,260,000 "
206204529,"1,510,000 "
206204638,"1,010,000 "
206204639,"1,880,000 "
206204838,"45,100 "
206204923,"1,390,000 "
206204963,"1,680,000 "
206204970,"2,300,000 "
206205083,"58,300 "
206205083,"150,000 "
206205114,"713,000 "
206205192,"1,010,000 "
206205257,"54,000 "
206205452,"1,580,000 "
206205498,"1,420,000 "
206205600,"2,390,000 "
206205678,"1,090,000 "
206205923,"1,760,000 "
206206304,"589,000 "
206206413,"1,170,000 "
206206545,"2,410,000 "
206206585,"1,260,000 "
206206652,"1,730,000 "
206207410,"1,180,000 "
206207471,"1,290,000 "
206207472,"15,600,000 "
206207494,"1,180,000 "
206207555,"5,430 "
206207566,"2,840,000 "
206207650,"3,690 "
206207664,"1,460,000 "
206207863,"1,770,000 "
206207865,"1,690,000 "
206207865,"2,240,000 "
206208104,"810,000 "
206208334,"1,260,000 "
206208379,"8,090 "
206208421,"1,710,000 "
206208448,"1,160,000 "
206208574,"793,000 "
206208618,"2,100,000 "
206208670,"1,430,000 "
206208722,"4,580,000 "
206208777,"621,000 "
206209297,"3,560,000 "
207209297,"3,560,000 "
206209297,"2,670,000 "
207209297,"2,670,000 "
206209331,"10,500,000 "
206209499,"1,710,000 "
206209658,"2,420,000 "
206209658,"3,350,000 "
206209981,"53,000 "
206210008,"1,760,000 "
206210035,"581,000 "
206210047,"1,070,000 "
206210243,"1,610,000 "
206210257,"2,440,000 "
206210406,"1,730,000 "
206210617,"794,000 "
206210896,"1,520,000 "
206211110,"6,140,000 "
206211117,"2,050,000 "
206211124,"46,600 "
206211300,"2,510,000 "
206211320,"1,610,000 "
206211321,"56,800 "
206211408,"4,710 "
206211575,"1,420,000 "
206212188,"2,130,000 "
206212190,"1,420,000 "
206212194,"1,210,000 "
206212194,"922,000 "
206212196,"719,000 "
206212198,"3,730,000 "
206212218,"2,560,000 "
206212404,"2,440,000 "
206212462,"1,660,000 "
206212622,"6,440,000 "
206212678,"834,000 "
206212772,"53,800 "
206212814,"1,760,000 "
206212831,"1,670,000 "
206212888,"60,800 "
206213345,"1,370,000 "
206213345,"2,290,000 "
206213400,"616,000 "
206213432,"775,000 "
206213565,"4,640,000 "
206213661,"1,930,000 "
206213991,"61,500 "
206214026,"4,770 "
206214207,"55,000 "
206215316,"1,560,000 "
206215785,"1,510,000 "
206215914,"5,770,000 "
206216201,"1,470,000 "
206216352,"1,220,000 "
206216354,"1,300,000 "
206216354,"890,000 "
206216373,"33,800 "
206216451,"2,150,000 "
206216460,"2,610,000 "
206216531,"1,270 "
206216547,"1,270 "
206216594,"1,830,000 "
206217605,"4,090 "
206218667,"5,160,000 "
206219258,"23,300 "
206219411,"897,000 "
206219496,"1,040 "
206219576,"844,000 "
206219683,"1,890,000 "
206219809,"1,290,000 "
206219985,"976,000 "
206220018,"644,000 "
206220523,"920,000 "
206220523,"619,000 "
206220570,"1,120 "
206220746,"1,030,000 "
206220793,"1,670,000 "
206220834,"1,690,000 "
206220971,"3,020,000 "
206221168,"1,090 "
206221354,"58,900 "
206221540,"2,250,000 "
206222028,"1,060,000 "
206222357,"53,700 "
206222492,"3,020,000 "
206223061,"658,000 "
206223848,"2,750,000 "
206223848,"2,490,000 "
206223959,"834,000 "
206224075,"538,000 "
206224334,"1,250,000 "
206224811,"1,640,000 "
206225126,"48,700 "
206225508,"1,330,000 "
206225719,"56,500 "
206226790,"1,870,000 "
206227055,"1,170,000 "
206227290,"4,940 "
206227476,"1,250,000 "
206227536,"1,170,000 "
206227928,"1,020,000 "
206228717,"45,100 "
206229593,"56,600 "
206230042,"24,000 "
206230621,"5,190,000 "
206230666,"2,410,000 "
206231443,"1,700,000 "
206231677,"1,780,000 "
206231747,"6,020,000 "
214231747,"6,020,000 "
206231747,"6,430,000 "
214231747,"6,430,000 "
206232000,"1,270 "
206232097,"740,000 "
206232432,"1,130 "
206232693,"1,320 "
206232883,"64,600 "
206233419,"759,000 "
206235353,"50,500 "
206235634,"52,100 "
206237548,"1,060 "
206238095,"1,050 "
206238346,"1,020 "
206239120,"2,080 "
206239207,"712,000 "
207000001,"4,460,000 "
207000051,"11,100,000 "
207000195,"5,510,000 "
207000240,"5,400,000 "
207000388,"10,100,000 "
207000393,"3,790,000 "
207000488,"15,700,000 "
207000570,"7,770,000 "
207000805,"27,200,000 "
207000942,"10,800,000 "
207001025,"5,040,000 "
207001040,"10,900,000 "
207001041,"4,000,000 "
207001075,"3,300,000 "
207001088,"12,700,000 "
207001116,"14,600,000 "
207001183,"7,810,000 "
207001198,"10,800,000 "
207001201,"10,100,000 "
207001256,"6,690,000 "
207001419,"11,300,000 "
207001605,"6,430,000 "
207001620,"11,300,000 "
207001625,"9,700,000 "
207003647,"12,800,000 "
207004000,"12,300,000 "
207004202,"4,410,000 "
207004833,"11,600,000 "
207005003,"3,020,000 "
207005099,"3,090,000 "
207005419,"9,520,000 "
207005589,"10,400,000 "
207005661,"9,890,000 "
207005680,"6,350,000 "
207005681,"18,300,000 "
207005740,"6,220,000 "
207005984,"12,900,000 "
207006235,"10,800,000 "
207006975,"6,320,000 "
207007289,"12,000,000 "
207007512,"10,800,000 "
207007518,"11,300,000 "
207007743,"12,000,000 "
207009014,"13,100,000 "
207010264,"10,700,000 "
207013128,"8,110,000 "
207013940,"928,000,000 "
207020801,"16,000,000 "
212020801,"16,000,000 "
207020801,"64,200,000 "
212020801,"64,200,000 "
207028130,"12,400,000 "
207037576,"13,900,000 "
207045186,"6,290,000 "
207045661,"3,270,000 "
207046747,"4,920,000 "
207048940,"9,410,000 "
207050542,"9,010,000 "
207051539,"14,000,000 "
207052241,"5,000,000 "
207053769,"11,200,000 "
207135507,"3,010,000 "
207137361,"9,040,000 "
207137494,"11,900,000 "
207138110,"9,700,000 "
207138412,"3,190,000 "
207142707,"2,460,000 "
207142754,"6,160,000 "
207143001,"9,830,000 "
207146530,"6,410,000 "
207150418,"4,600,000 "
207152908,"6,690,000 "
207153079,"11,300,000 "
297153079,"11,300,000 "
207153079,"26,900,000 "
297153079,"26,900,000 "
207153177,"4,790,000 "
207153296,"49,200,000 "
207155862,"5,750,000 "
207156353,"4,120,000 "
207156616,"5,190,000 "
207159261,"6,370,000 "
207161754,"5,600,000 "
207161840,"5,360,000 "
207162240,"3,530,000 "
207162347,"2,340,000 "
207162895,"6,200,000 "
207163711,"19,100,000 "
207164240,"11,500,000 "
207164859,"1,660,000 "
207165153,"5,120,000 "
207165517,"5,280,000 "
207166120,"6,390,000 "
207166124,"2,910,000 "
207167397,"13,000,000 "
207167495,"10,600,000 "
207167664,"15,300,000 "
207167905,"12,500,000 "
207168542,"6,240,000 "
207169051,"9,140,000 "
207169705,"643,000 "
207170368,"2,330,000 "
207171688,"8,950,000 "
207173731,"10,800,000 "
207176483,"5,300,000 "
207176580,"8,970,000 "
207176600,"3,330,000 "
207176635,"10,500,000 "
207176944,"2,110,000 "
207177003,"6,660,000 "
207177358,"2,810,000 "
207177388,"6,310,000 "
207177388,"7,800,000 "
207177413,"2,030,000 "
207177509,"11,900,000 "
